run_name,provider,model_name,rag_enabled,question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio
qwen_rag,ollama,qwen2.5:14b,True,"Which Industry Group has the largest number of companies in the dataset, and what are the top 3 Industry Groups by count?",Largest Industry Group: Transportation Equipment (89 companies). Top 3 by count: Transportation Equipment (89); Rubber and Miscellaneous Plastic Products (28); Primary Metal Industries (16). Tie at third place with count 16: Primary Metal Industries; Electronic and Other Electrical Equipment and Components,golden,"The Industry Group with the largest number of companies in the dataset is Transportation Equipment (89).

Top 3 Industry Groups by count:
- Transportation Equipment: 89
- Rubber and Miscellaneous Plastic Products: 28
- Electronic and Other Electrical Equipment and Components: 16",4.45,True,,0.83,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,"Within the Industry Group 'Electronic and Other Electrical Equipment and Components', list the companies and their EV Supply Chain Role.",Industry Group = 'Electronic and Other Electrical Equipment and Components' [16]: Hitachi Astemo | EV Supply Chain Role: General Automotive Hitachi Astemo Americas Inc. | EV Supply Chain Role: Battery Cell Hollingsworth & Vose Co. | EV Supply Chain Role: Battery Pack Honda Development & Manufacturing | EV Supply Chain Role: Battery Cell Hwashin | EV Supply Chain Role: General Automotive Hyundai & LG Energy Solution (LGES) | EV Supply Chain Role: General Automotive Hyundai Industrial Co. | EV Supply Chain Role: General Automotive Hyundai MOBIS (Georgia) | EV Supply Chain Role: General Automotive Hyundai Motor Group | EV Supply Chain Role: Battery Pack Hyundai Transys Georgia Powertrain | EV Supply Chain Role: Thermal Management Hyundai Transys Georgia Seating Systems | EV Supply Chain Role: General Automotive IMMI | EV Supply Chain Role: Battery Pack IMS Gear Georgia Inc. | EV Supply Chain Role: General Automotive Inalfa Roof Systems Inc. | EV Supply Chain Role: General Automotive JAC Products Inc. | EV Supply Chain Role: General Automotive Jefferson Southern Corp. | EV Supply Chain Role: General Automotive,golden,"Hyundai MOBIS (Georgia) - General Automotive
Hitachi Astemo - General Automotive
Hitachi Astemo Americas Inc. - Battery Cell
Hollingsworth & Vose Co. - Battery Pack
Honda Development & Manufacturing - Battery Cell",1.32,True,,0.31,0.75,0.75,0.75,0.25,0.0
qwen_rag,ollama,qwen2.5:14b,True,"Within 'Rubber and Miscellaneous Plastic Products', which companies are EV / Battery Relevant = Yes?",Industry Group = 'Rubber and Miscellaneous Plastic Products' with EV / Battery Relevant = Yes: None,golden,"The provided evidence does not contain information about companies within the 'Rubber and Miscellaneous Plastic Products' industry group or their EV/Battery relevance. The evidence lists companies but does not specify their industry groups or EV Supply Chain Role details necessary to answer this question accurately. Therefore, it is incomplete for determining which companies in that specific industry are EV / Battery Relevant = Yes.",1.95,True,,0.0,0.0,0.0,0.0,1.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,"Show all companies whose EV Supply Chain Role is General Automotive but EV / Battery Relevant = Yes, and include Product / Service.",General Automotive with EV / Battery Relevant = Yes [3]: Duckyang | Product / Service: High-quality electrodeposited (ED) copper foil for electric vehicles Enchem America Inc. | Product / Service: Electric wiring components Racemark International LLC | Product / Service: Manufacturing and R&D engine parts for EV,golden,"**General Automotive**
- Company: Duckyang | Product / Service: High-quality electrodeposited (ED) copper foil for electric vehicles
- Company: Enchem America Inc. | Product / Service: Electric wiring components
- Company: Racemark International LLC | Product / Service: Manufacturing and R&D engine parts for EV",1.51,True,,1.0,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,"Which companies are in the Charging Infrastructure role, and what is their Category and Location?","Charging Infrastructure [1]: Morgan Corp. | Category: Tier 1 | Location: Lawrenceville, Gwinnett County",golden,"- Company: Morgan Corp. | Category: Tier 1 | Location: Lawrenceville, Gwinnett County",0.82,True,,1.0,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,"List all companies linked to Hyundai Kia and include their Category, EV Supply Chain Role, and Location.","Companies linked to Hyundai Kia (Primary OEMs contains 'Hyundai Kia') [11]: F&P Georgia Manufacturing | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County Hitachi Astemo Americas Inc. | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell | Location: Coweta County Hollingsworth & Vose Co. | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County Honda Development & Manufacturing | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell | Location: Pembroke, Bryan County Hyundai Motor Group | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: McDonough, Henry County IMMI | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Jefferson, Jackson County Duckyang | Primary OEMs: Hyundai Kia Rivian | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Location: Augusta, Richmond County Enchem America Inc. | Primary OEMs: Hyundai Kia Rivian | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Location: Cumming, Forsyth County GSC Steel Stamping LLC | Primary OEMs: Hyundai Kia Rivian | Category: Tier 2/3 | EV Supply Chain Role: Power Electronics | Location: Gainesville, Hall County Hyundai Transys Georgia Powertrain | Primary OEMs: Hyundai Kia Rivian | Category: Tier 1/2 | EV Supply Chain Role: Thermal Management | Location: Dublin, Laurens County Racemark International LLC | Primary OEMs: Hyundai Kia Rivian | Category: Tier 1 | EV Supply Chain Role: General Automotive | Location: Calhoun, Gordon County",golden,"- Company: F&P Georgia Manufacturing | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County
- Company: Hitachi Astemo Americas Inc. | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell | Location: Coweta County
- Company: Hollingsworth & Vose Co. | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County
- Company: Honda Development & Manufacturing | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell | Location: Pembroke, Bryan County
- Company: Hyundai Motor Group | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: McDonough, Henry County
- Company: IMMI | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Jefferson, Jackson County",3.69,True,,0.55,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,"Which companies are linked to Hyundai Motor Group, and what Products / Services do they provide?",Companies linked to Hyundai Motor Group [1]: Superior Essex Inc. | Product / Service: Electric vehicles and batteries,golden,"Linked companies to Hyundai Motor Group:
- Superior Essex Inc. | Vehicle Assembly | Location: Pembroke, Bryan County | Employment: 8100 | EV / Battery Relevant: Yes

The provided evidence does not specify the Products / Services for these linked companies; it only includes their roles in the EV supply chain and other details like location and employment numbers.",1.67,True,,0.5,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Identify suppliers linked to Rivian Automotive and show their Employment and Location.,"Supplier entries linked to Rivian Automotive: None. Exact Primary OEMs = Rivian Automotive appears in 1 entry: Suzuki Manufacturing of America Corp. | Category: OEM | Employment: 7,500 | Location: Monroe, Walton County",golden,"Suzuki Manufacturing of America Corp. | Employment: 7500 | Location: Monroe, Walton County
Racemark International LLC | Employment: 120 | Location: Calhoun, Gordon County
Duckyang | Employment: 250 | Location: Augusta, Richmond County",1.46,True,,0.33,0.67,0.67,0.67,0.33,0.0
qwen_rag,ollama,qwen2.5:14b,True,List all entries where Primary OEMs = Multiple OEMs and compute the median Employment for those entries.,"Entries where Primary OEMs = Multiple OEMs [156]: ACM Georgia LLC (400); ADVICS Manufacturing Georgia LLC (150); ALBAform Inc. (130); AVS (310); Adient (180); Ajin Georgia (143); Anovion Technologies (82); Apache Mills Inc. (140); Aptiv (250); Archer Aviation Inc. (200); Arising Industries Inc. (582); Arising Industries Inc. (70); Ascend Elements (456); Aspen Aerogels (414); Aurubis (400); Beaver Manufacturing Co. Inc. (300); Big Tex Trailer Manufacturing Inc. (280); Blue Bird Corp. (275); Blue Ridge Manufacturing (270); Bonnell Aluminum (266); Boogook Industries (250); Bosal Industries Georgia (250); Bosch (Automotive Division) (250); Bridgestone Bandag (242); Carcoustics USA (225); Club Car LLC (200); Constellium Automotive USA (200); Continental Automotive (160); Continental Tire the Americas LLC (150); DAEHAN Solution Georgia LLC (130); DAS Corp. (85); DaeChang Seat Company (135); Daesol Ausys (97); Daesol Material Georgia, LLC (90); Daimler Truck North America (85); DeKalb Tool & Die Inc. (70); Decostar Industries (80); Denkai America (50); Denso Manufacturing Georgia (105); Die-Tech Industries Inc. (60); Dinex Emissions Inc. (500); Dongwon Autopart Technology Georgia LLC (315); Dorsett Industries Inc. (300); Down 2 Earth Trailers (300); EVCO Plastics (125); Eaton Corp. (230); Ecoplastic America Corporation (200); Ecoplastic Corporation (160); Elan Technology Inc. (160); Enplas USA Inc. (150); Erdrich USA Inc. (128); FOX Factory (345); FREYR Battery (110); Fanello Industries Inc. (100); First American Resources (60); Flambeau Inc. (700); Fouts Brothers Fire Equipment (630); Freudenberg-NOK (160); Freudenberg-NOK (175); GEDIA Georgia LLC (100); GLOVIS Georgia LLC (90); Global Powertrain Systems LLC (100); Goodyear Tire & Rubber Co. (80); Great Dane LP (65); Great Dane Trailers (50); Grudem (807); HELLA Automotive Sales Inc. (70); HEXPOL Compounding Corp. (50); Haering Precision USA LP (170); Haering Precision USA LP (200); Hitachi Astemo (800); Hwashin (285); Hyundai & LG Energy Solution (LGES) (250); Hyundai Industrial Co. (182); Hyundai MOBIS (Georgia) (170); Hyundai Transys Georgia Seating Systems (110); IMS Gear Georgia Inc. (100); Inalfa Roof Systems Inc. (95); JAC Products Inc. (63); JTEKT North America Corp. (860); Jefferson Southern Corp. (50); Jefferson Southern Corporation (900); Joon Georgia, Inc. (900); KTX America Corporation (740); Kautex Inc. (800); Kumho Tire USA Inc. (730); Kyungshin America Corp. (700); Lark United Manufacturing Inc. (700); Lear Corporation (590); Lehigh Technologies Inc. (520); Linde + Wiemann (515); Lund International Inc. (500); Lund International Inc./Ventshade Division (500); Lyle Industries Inc. (500); Lyle Industries Inc. (500); MAT Heavy Duty (400); Mack Trucks (500); Magna International (500); Mando America Corp. (460); Master Craft Engineering Inc. (402); Maxxis International USA (400); Mercedes-Benz USA LLC (400); Michelin Tread Technologies (400); Milliken & Co./Valway Plant (400); Mobis Alabama LLC (350); MollerTech LLC (350); Morgan Corp. (320); Murata Electronics North America Inc. (310); NIFCO KTW America Corp. (300); NVH Korea (200); Neaton Rome Inc. (300); Nidec Elesys Americas Corp. (300); Nile Automotive (300); Nisshinbo Automotive Manufacturing Inc. (300); Nivel Parts & Manufacturing Co. LLC (275); Novelis Inc. (200); Novelis Inc. (205); Novelis Inc. (260); OTR Wheel Engineering Inc. (200); Oneda Corp. (200); PAI Industries Inc. (198); PHA Body Systems LLC (145); PIOLAX Corp. (130); PPG Industries Inc. (120); Paccar (200); Pak-Lite Inc. (180); Panasonic Automotive Systems Co. (180); Panasonic Automotive Systems Co. (175); Panduit Corp. (170); Peerless-Winsmith Inc. (160); Peterson Spring (150); Piedmont Automotive Products Inc. (140); Pirelli Tire North America LLC (130); Porsche Cars North America Inc. (125); Propex Operating Co. LLC (120); QSR Inc. (120); RealTruck (110); Rivian Automotive (105); Robert Bosch LLC (100); SAFT America Inc. (100); SK Battery America (75); SKF USA Inc. (70); SRG Global Inc. (60); Sejong Georgia LLC (90); Seohan Auto USA (85); Seoyon E-HWA (85); Seoyon E-Hwa Interior Systems (80); Sewon America Inc. (80); Sewon America Inc. (75); Sewon America Inc. (75); Solvay Specialty Polymers USA LLC (70); Southern Switches Corp. (68); Stryten Energy (50); Suhner Manufacturing Corp. (50); Sumitomo Electric Wiring Systems (50); SungEel Recycling Park Georgia (650) Median Employment: 181",golden,"Median Employment: 181

General Automotive:
- ACM Georgia LLC | Employment: 400 | Location: Calhoun, Gordon County
- Adient | Employment: 180 | Location: Ringgold, Catoosa County
- ADVICS Manufacturing Georgia LLC | Employment: 150 | Location: Troup County
- Ajin Georgia | Employment: 143 | Location: Dalton, Whitfield County
- ALBAform Inc. | Employment: 130 | Location: Calhoun, Gordon County
- Anovion Technologies | Employment: 82 | Location: Dalton, Whitfield County
- Apache Mills Inc. | Employment: 140 | Location: Hawkinsville, Pulaski County
- Aptiv | Employment: 250 | Location: Statesboro, Bulloch County
- Archer Aviation Inc. | Employment: 200 | Location: Ellaville, Schley County
- Arising Industries Inc. | Employment: 70 | Location: Lawrenceville, Gwinnett County
- Arising Industries Inc. | Employment: 582 | Location: Macon, Bibb County
- AVS | Employment: 310 | Location: Barnesville, Lamar County
- Beaver Manufacturing Co. Inc. | Employment: 300 | Location: Griffin, Spalding County

Materials:
- Ascend Elements | Employment: 456 | Location: Statesboro, Bulloch County
- Aspen Aerogels | Employment: 414 | Location: Troup County
- Aurubis | Employment: 400 | Location: Troup County",6.86,True,,0.0,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Which companies are linked to Mercedes-Benz USA LLC and what EV / Battery Relevant status do they have?,"Linked to Mercedes-Benz USA LLC [1]: TDK Components USA Inc. | EV / Battery Relevant: No | EV Supply Chain Role: Vehicle Assembly | Category: OEM | Location: Atlanta, Fulton County",golden,"TDK Components USA Inc. | EV / Battery Relevant: No

DeKalb Tool & Die Inc. | EV / Battery Relevant: No

FREYR Battery | EV / Battery Relevant: No",1.13,True,,0.33,0.33,0.33,0.33,0.33,0.33
qwen_no_rag,ollama,qwen2.5:14b,False,"Which Industry Group has the largest number of companies in the dataset, and what are the top 3 Industry Groups by count?",Largest Industry Group: Transportation Equipment (89 companies). Top 3 by count: Transportation Equipment (89); Rubber and Miscellaneous Plastic Products (28); Primary Metal Industries (16). Tie at third place with count 16: Primary Metal Industries; Electronic and Other Electrical Equipment and Components,golden,"Without specific dataset details, I cannot provide exact numbers. However, typically, industries like Technology, Healthcare, or Financial Services often have a large number of companies. For the top three industry groups by company count, you would usually find sectors such as:

1. Information Technology/Technology
2. Health Care/Healthcare
3. Financials/Financial Services

The exact order and specific names can vary based on the dataset's focus and time period.",1.84,True,,0.0,,,,,
