run_name,provider,model_name,rag_enabled,question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio
qwen_rag,ollama,qwen2.5:14b,True,"List all companies located in Troup County and include their Category, EV Supply Chain Role, and Employment.","ADVICS Manufacturing Georgia LLC | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Employment: 150 Aspen Aerogels | Category: Tier 2/3 | EV Supply Chain Role: Materials | Employment: 414 Aurubis | Category: Tier 2/3 | EV Supply Chain Role: Materials | Employment: 400 Bonnell Aluminum | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Employment: 266 Denso Manufacturing Georgia | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Employment: 105 Joon Georgia, Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 900 Kumho Tire USA Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 730 Kyungshin America Corp. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 700 Linde + Wiemann | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 515 NIFCO KTW America Corp. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 300 PAI Industries Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 198 PPG Industries Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 120 Sejong Georgia LLC | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 90 Stryten Energy | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 50 TCI Powder Coatings | Category: OEM | EV Supply Chain Role: Vehicle Assembly | Employment: 3,000",golden,"- Company: ADVICS Manufacturing Georgia LLC | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Employment: 150
- Company: Aspen Aerogels | Category: Tier 2/3 | EV Supply Chain Role: Materials | Employment: 414
- Company: Aurubis | Category: Tier 2/3 | EV Supply Chain Role: Materials | Employment: 400
- Company: Bonnell Aluminum | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Employment: 266
- Company: Denso Manufacturing Georgia | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Employment: 105
- Company: Joon Georgia, Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 900
- Company: Kumho Tire USA Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 730
- Company: Kyungshin America Corp. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 700
- Company: Linde + Wiemann | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 515
- Company: NIFCO KTW America Corp. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 300
- Company: PAI Industries Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 198
- Company: PPG Industries Inc. | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 120
- Company: Sejong Georgia LLC | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 90
- Company: Stryten Energy | Category: Tier 1 | EV Supply Chain Role: General Automotive | Employment: 50
- Company: TCI Powder Coatings | Category: OEM | EV Supply Chain Role: Vehicle Assembly | Employment: 3000",11.23,True,,0.97,0.67,0.67,0.67,0.33,0.0
qwen_rag,ollama,qwen2.5:14b,True,Which counties have the highest number of Tier 1 suppliers? Return the county counts and the top 5 counties.,County counts: Troup County: 9 Gwinnett County: 6 Hall County: 5 Chatham County: 4 Floyd County: 4 Bartow County: 3 Bulloch County: 2 Carroll County: 2 Coweta County: 2 Dade County: 2 Davis County: 2 Effingham County: 2 Franklin County: 2 Fulton County: 2 Harris County: 2 Hart County: 2 Laurens County: 2 Meriwether County: 2 Whitfield County: 2 Appling County: 1 Bibb County: 1 Candler County: 1 Cherokee County: 1 Clarke County: 1 Cobb County: 1 Coffee County: 1 Crisp County: 1 Fannin County: 1 Fayette County: 1 Gordon County: 1 Grady County: 1 Haralson County: 1 Liberty County: 1 Newton County: 1 Pike County: 1 Polk County: 1 Richmond County: 1 Stephens County: 1 Walker County: 1 Walton County: 1 Top 5 counties: Troup County: 9 Gwinnett County: 6 Hall County: 5 Chatham County: 4 Floyd County: 4,golden,"Counts by County:
- Troup County: 9
- Gwinnett County: 6
- Hall County: 5
- Chatham County: 4
- Floyd County: 4

Top 5 Counties with the highest number of Tier 1 suppliers:
- Troup County: 9
- Gwinnett County: 6
- Hall County: 5
- Chatham County: 4
- Floyd County: 4",1.93,True,,0.5,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Show all companies located in Gwinnett County and include their Industry Group and Product / Service.,"Arising Industries Inc. | Industry Group: Chemicals and Allied Products | Product / Service: Rubber powders for tires Continental Tire the Americas LLC | Industry Group: Rubber and Miscellaneous Plastic Products | Product / Service: Automotive gaskets and parts, protective film applications Daesol Material Georgia, LLC | Industry Group: Rubber and Miscellaneous Plastic Products | Product / Service: Tires Grudem | Industry Group: Machinery Except Electrical | Product / Service: Sensors for mobile hydraulic applications Inalfa Roof Systems Inc. | Industry Group: Electronic and Other Electrical Equipment and Components | Product / Service: Automotive electronic safety systems MAT Heavy Duty | Industry Group: Transportation Equipment | Product / Service: Vehicle protection and interior comfort products Michelin Tread Technologies | Industry Group: Transportation Equipment | Product / Service: Ventvisors, hood shields, floor mats, automotive accessories Morgan Corp. | Industry Group: Transportation Equipment | Product / Service: Engine components, turbochargers, exhaust parts and other automotive parts Novelis Inc. | Industry Group: Transportation Equipment | Product / Service: Acoustic and thermally effective automotive components Propex Operating Co. LLC | Industry Group: Transportation Equipment | Product / Service: Ventvisors, hood shields, floor mats, automotive accessories QSR Inc. | Industry Group: Transportation Equipment | Product / Service: Functional aftermarket accessories for trucks and SUVs",golden,"- Company: Arising Industries Inc. | Industry Group: Chemicals and Allied Products | Product / Service: Rubber powders for tires
- Company: Continental Tire the Americas LLC | Industry Group: Rubber and Miscellaneous Plastic Products | Product / Service: Automotive gaskets and parts, protective film applications
- Company: Daesol Material Georgia, LLC | Industry Group: Rubber and Miscellaneous Plastic Products | Product / Service: Tires
- Company: Grudem | Industry Group: Machinery Except Electrical | Product / Service: Sensors for mobile hydraulic applications
- Company: Inalfa Roof Systems Inc. | Industry Group: Electronic and Other Electrical Equipment and Components | Product / Service: Automotive electronic safety systems
- Company: MAT Heavy Duty | Industry Group: Transportation Equipment | Product / Service: Vehicle protection and interior comfort products
- Company: Michelin Tread Technologies | Industry Group: Transportation Equipment | Product / Service: Ventvisors, hood shields, floor mats, automotive accessories
- Company: Morgan Corp. | Industry Group: Transportation Equipment | Product / Service: Engine components, turbochargers, exhaust parts and other automotive parts
- Company: Novelis Inc. | Industry Group: Transportation Equipment | Product / Service: Acoustic and thermally effective automotive components
- Company: Propex Operating Co. LLC | Industry Group: Transportation Equipment | Product / Service: Ventvisors, hood shields, floor mats, automotive accessories
- Company: QSR Inc. | Industry Group: Transportation Equipment | Product / Service: Functional aftermarket accessories for trucks and SUVs",5.93,True,,1.0,0.64,0.64,0.64,0.36,0.0
qwen_rag,ollama,qwen2.5:14b,True,Identify all companies in Hall County and list their Primary Facility Type and EV / Battery Relevant status.,Boogook Industries | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No DAS Corp. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect GSC Steel Stamping LLC | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Yes HELLA Automotive Sales Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No Lark United Manufacturing Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect Mobis Alabama LLC | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect Nisshinbo Automotive Manufacturing Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No Novelis Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect Rivian Automotive | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No,golden,"- Company: Boogook Industries | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No
- Company: DAS Corp. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect
- Company: GSC Steel Stamping LLC | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Yes
- Company: HELLA Automotive Sales Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No
- Company: Lark United Manufacturing Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect
- Company: Mobis Alabama LLC | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect
- Company: Nisshinbo Automotive Manufacturing Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No
- Company: Novelis Inc. | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: Indirect
- Company: Rivian Automotive | Primary Facility Type: Manufacturing Plant | EV / Battery Relevant: No",4.09,True,,1.0,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Which cities have both Tier 1 and Tier 2/3 companies present? Provide the city names and the matching companies.,"Athens: Tier 1 = Sewon America Inc. | Tier 2/3 = Goodyear Tire & Rubber Co. Atlanta: Tier 1 = SRG Global Inc.; Sewon America Inc. | Tier 2/3 = Elan Technology Inc. Augusta: Tier 1 = Magna International | Tier 2/3 = Bridgestone Bandag; Duckyang; EVCO Plastics Buchanan: Tier 1 = Lyle Industries Inc. | Tier 2/3 = Decostar Industries Calhoun: Tier 1 = Racemark International LLC | Tier 2/3 = ACM Georgia LLC; ALBAform Inc.; DeKalb Tool & Die Inc. Canton: Tier 1 = JTEKT North America Corp. | Tier 2/3 = Blue Ridge Manufacturing Carnesville: Tier 1 = Pirelli Tire North America LLC; SKF USA Inc. | Tier 2/3 = Freudenberg-NOK Cartersville: Tier 1 = Lear Corporation; Panasonic Automotive Systems Co.; Panduit Corp. | Tier 2/3 = Constellium Automotive USA; Down 2 Earth Trailers; Eaton Corp. Covington: Tier 1 = Murata Electronics North America Inc. | Tier 2/3 = DAEHAN Solution Georgia LLC; Daimler Truck North America; Enplas USA Inc.; FOX Factory Dalton: Tier 1 = Nile Automotive; Oneda Corp. | Tier 2/3 = Ajin Georgia; Anovion Technologies Dublin: Tier 1 = Mando America Corp.; SHIROKI North America Inc | Tier 2/3 = GLOVIS Georgia LLC Gainesville: Tier 1 = Lark United Manufacturing Inc.; Mobis Alabama LLC; Nisshinbo Automotive Manufacturing Inc.; Novelis Inc.; Rivian Automotive | Tier 2/3 = Boogook Industries; DAS Corp.; GSC Steel Stamping LLC; HELLA Automotive Sales Inc. Hinesville: Tier 1 = Panasonic Automotive Systems Co. | Tier 2/3 = Die-Tech Industries Inc. Lawrenceville: Tier 1 = MAT Heavy Duty; Michelin Tread Technologies; Morgan Corp.; Novelis Inc.; Propex Operating Co. LLC; QSR Inc. | Tier 2/3 = Arising Industries Inc.; Continental Tire the Americas LLC; Daesol Material Georgia, LLC; Grudem Macon: Tier 1 = Seoyon E-Hwa Interior Systems | Tier 2/3 = Arising Industries Inc.; SungEel Recycling Park Georgia Marietta: Tier 1 = Sewon America Inc. | Tier 2/3 = Daesol Ausys; FREYR Battery Monroe: Tier 1 = Jefferson Southern Corporation | Tier 2/3 = Big Tex Trailer Manufacturing Inc. Rome: Tier 1 = Lehigh Technologies Inc.; Lyle Industries Inc.; PIOLAX Corp.; Pak-Lite Inc. | Tier 2/3 = Bosal Industries Georgia; Ecoplastic Corporation; Global Powertrain Systems LLC Statesboro: Tier 1 = Lund International Inc./Ventshade Division; Peerless-Winsmith Inc. | Tier 2/3 = Aptiv; Ascend Elements",golden,"Calhoun, Gordon County:
- Tier 2/3: ACM Georgia LLC
- Tier 1: ALBAform Inc.

Ringgold, Catoosa County:
- Tier 1: Adient

Dalton, Whitfield County:
- Tier 2/3: Ajin Georgia
- Tier 1: Anovion Technologies

Troup County:
- Tier 2/3: ADVICS Manufacturing Georgia LLC, Aspen Aerogels, Aurubis, Bonnell Aluminum
- Tier 1: AVS

Statesboro, Bulloch County:
- Tier 2/3: Apache Mills Inc., Ascend Elements
- Tier 1: Blue Ridge Manufacturing

Lawrenceville, Gwinnett County:
- Tier 2/3: Arising Industries Inc.
- Tier 1: Continental Tire the Americas LLC, Daesol Material Georgia, LLC

Covington, Newton County:
- Tier 2/3: Daimler Truck North America
- Tier 1: DAEHAN Solution Georgia LLC

Griffin, Spalding County:
- Tier 2/3: Beaver Manufacturing Co. Inc., Carcoustics USA
- Tier 1: Continental Automotive",5.07,True,,0.0,0.82,0.82,0.82,0.18,0.0
qwen_rag,ollama,qwen2.5:14b,True,Find the counties that contain at least one Battery Pack company and list the Battery Pack companies in each county.,Decatur County: Hollingsworth & Vose Co. Henry County: Hyundai Motor Group Jackson County: IMMI Stephens County: F&P Georgia Manufacturing,golden,"Stephens County:
- F&P Georgia Manufacturing

Decatur County:
- Hollingsworth & Vose Co.",0.8,True,,0.5,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Which county has the highest total Employment across all companies? Provide the county and the summed Employment.,"Fulton County | Total Employment: 21,300",golden,Fulton County: 21300,0.81,True,,0.91,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Compute total Employment by EV Supply Chain Role for companies located in Fulton County.,"OEM corporate footprint influencing EV strategy: 19,600 Vehicle Assembly: 1,000 General Automotive: 700",golden,"Total Employment by EV Supply Chain Role for companies located in Fulton County:
- OEM corporate footprint influencing EV strategy: 19600
- Vehicle Assembly: 1000
- General Automotive: 700",1.09,True,,1.0,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,List companies whose Location is reported as Georgia (or Georgia (facility presence)) and summarize their Category and EV Supply Chain Role.,"TI Fluid Systems | Location: Georgia (facility presence) | Category: OEM | EV Supply Chain Role: Vehicle safety systems OEM (EV + ICE) TN Americas Holding Inc. | Location: Georgia | Category: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) Toyota Industries Group (TACG-TICA) | Location: Georgia | Category: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (electric truck strategy) Trenton Pressing | Location: Georgia | Category: OEM (Footprint) | EV Supply Chain Role: OEM corporate footprint and supplier integration Trenton Pressing Inc. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Machined components supporting EV and ICE vehicles Valeo | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Tier 1 automotive components Vanguard National Trailer Corp. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Body and chassis components for EV and ICE OEMs Vernay | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Stamped and welded assemblies for OEMs Vista Metals Corp. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: EV and ICE component manufacturing Voestalpine Automotive Body Parts Inc. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: EV and ICE powertrain and HVAC components Volvo Cars USA | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Plastic components for EV and ICE vehicles Volvo Group North America | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Stamped metal components for OEMs WIKA USA | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles Wabash National Corp. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Interior and exterior plastic parts Wheelabrator Group Inc. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Interior trim and textile components Woodbridge Foam Corp. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: EV wiring harnesses and power distribution Woory Industrial Co. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: High‑voltage EV connectors and electronics YKK USA Inc. | Location: Georgia | Category: OEM Footprint | EV Supply Chain Role: EV sensors, braking, and control systems Yachiyo Manufacturing of America LLC | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: EV electrical distribution and interior systems Yamaha Motor Manufacturing Corp. | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Advanced electrical architecture for EVs Yazaki North America | Location: Georgia | Category: OEM Footprint | EV Supply Chain Role: Power electronics, sensors, and EV systems ZF Gainesville LLC | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: EV body, powertrain, and thermal components ZF Gainesville LLC | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: EV thermal management and power electronics ZF Gainesville LLC | Location: Georgia | Category: OEM Footprint | EV Supply Chain Role: EV thermal systems and electronics",golden,"**Vehicle safety systems OEM (EV + ICE)**
- TI Fluid Systems | Category: OEM | Location: Georgia (facility presence)

**OEM parent group footprint (EV + HD electrification)**
- TN Americas Holding Inc. | Category: OEM (Footprint) | Location: Georgia

**OEM parent group footprint (electric truck strategy)**
- Toyota Industries Group (TACG-TICA) | Category: OEM (Footprint) | Location: Georgia

**OEM corporate footprint and supplier integration**
- Trenton Pressing | Category: OEM (Footprint) | Location: Georgia

**Machined components supporting EV and ICE vehicles**
- Trenton Pressing Inc. | Category: OEM Supply Chain | Location: Georgia

**Tier 1 automotive components**
- Valeo | Category: OEM Supply Chain | Location: Georgia

**Body and chassis components for EV and ICE OEMs**
- Vanguard National Trailer Corp. | Category: OEM Supply Chain | Location: Georgia

**Stamped and welded assemblies for OEMs**
- Vernay | Category: OEM Supply Chain | Location: Georgia

**EV and ICE component manufacturing**
- Vista Metals Corp. | Category: OEM Supply Chain | Location: Georgia

**EV and ICE powertrain and HVAC components**
- Voestalpine Automotive Body Parts Inc. | Category: OEM Supply Chain | Location: Georgia

**Plastic components for EV and ICE vehicles**
- Volvo Cars USA | Category: OEM Supply Chain | Location: Georgia

**Stamped metal components for OEMs**
- Volvo Group North America | Category: OEM Supply Chain | Location: Georgia

**Interior and exterior plastic parts**
- Wabash National Corp. | Category: OEM Supply Chain | Location: Georgia

**Interior trim and textile components**
- Wheelabrator Group Inc. | Category: OEM Supply Chain | Location: Georgia

**HV and LV wiring harnesses for EVs and ICE vehicles**
- WIKA USA | Category: OEM Supply Chain | Location: Georgia",7.77,True,,0.91,1.0,1.0,1.0,0.0,0.0
qwen_rag,ollama,qwen2.5:14b,True,Show the distribution of companies by County for EV / Battery Relevant = Yes only.,Bryan County: 2 Jackson County: 2 Columbia County: 1 Coweta County: 1 Decatur County: 1 Forsyth County: 1 Fulton County: 1 Gordon County: 1 Greene County: 1 Hall County: 1 Henry County: 1 Laurens County: 1 Newton County: 1 Richmond County: 1 Stephens County: 1 Walton County: 1,golden,"Richmond County: 1 (Duckyang)
Forsyth County: 1 (Enchem America Inc.)
Stephens County: 1 (F&P Georgia Manufacturing)
Hall County: 1 (GSC Steel Stamping LLC)
Coweta County: 1 (Hitachi Astemo Americas Inc.)
Decatur County: 1 (Hollingsworth & Vose Co.)
Bryan County: 2 (Honda Development & Manufacturing, Superior Essex Inc.)
Henry County: 1 (Hyundai Motor Group)
Laurens County: 1 (Hyundai Transys Georgia Powertrain)
Jackson County: 2 (IMMI, Thermal Ceramics Inc.)
Columbia County: 1 (Kia Georgia Inc.)
Gordon County: 1 (Racemark International LLC)
Walton County: 1 (Suzuki Manufacturing of America Corp.)
Newton County: 1 (Thomson Plastics Inc.)
Fulton County: 1 (TI Fluid Systems)
Greene County: 1 (Tie Down Engineering)

Georgia (state level): 6 (TN Americas Holding Inc., Toyota Industries Group (TACG-TICA), Trenton Pressing, Trenton Pressing Inc., Valeo, Vanguard National Trailer Corp.)",5.16,True,,0.8,0.92,0.92,0.92,0.08,0.0
